,Entity,Continent,Year,GDP per capita ($),Child mortality rate (under 5 years - %),Population,HDI,Life expectancy (years),Tertiary education (%),Internet users (%),Tax revenue of total GDP (%),y
1816,South Korea,Asia,2003,25679.24609375,6.400000000000001e-10,48260901.0,0.839,77.426,89.2627105712891,65.5,21.991124,0.15015970203584472
1817,South Korea,Asia,2004,26646.50390625,6e-10,48493434.0,0.847,77.892,91.0232391357422,72.7,21.177419,0.14650384371961933
1818,South Korea,Asia,2005,27443.283203125,5.599999999999999e-10,48701069.0,0.855,78.354,90.2960586547852,73.5,21.656011,0.1569845776386571
1819,South Korea,Asia,2006,28516.484375,5.2e-10,48880449.0,0.862,78.806,90.4615325927734,78.1,22.632424,0.15557684751827425
1820,South Korea,Asia,2007,29716.5703125,4.799999999999e-10,49034813.0,0.869,79.243,92.5768890380859,78.8,23.729508,0.14499175193714905
1821,South Korea,Asia,2008,30117.728515625,4.5e-10,49182458.0,0.874,79.66,95.2557983398438,81.0,23.583182,0.14971636377326814
1822,South Korea,Asia,2009,29967.5625,4.3e-10,49347450.0,0.869,80.056,97.9715576171875,81.6,22.702742,0.14535147494877274
1823,South Korea,Asia,2010,31537.7734375,4.1e-10,49545638.0,0.884,80.432,99.6603393554688,83.7,22.377551,0.13743123822745215
1824,South Korea,Asia,2011,32225.0,4e-10,49786153.0,0.888,80.79,99.519401550293,83.75912015,23.177074,0.13872301289950054
1825,South Korea,Asia,2012,32791.0,3.8000000000000003e-10,50060639.0,0.89,81.137,97.20693969726558,84.07,23.702057,0.13339246970222227
1826,South Korea,Asia,2013,33588.0,3.7e-10,50345720.0,0.893,81.472,95.3454208374023,84.77,23.142828,0.12512177534509558
1827,South Korea,Asia,2014,34493.0,3.599999999999e-10,50607904.0,0.896,81.795,94.21021270751947,87.55682649,23.380973,0.13934614867073944
1828,South Korea,Asia,2015,35269.0,3.5e-10,50823087.0,0.898,82.1,93.1791381835938,89.8962558,23.73668,0.14436553523210574
1829,South Korea,Asia,2016,36103.0,3.4e-10,50983446.0,0.9,82.379,93.1791381835938,92.84302568,24.744777,0.13989270467522513
1830,South Korea,Asia,2017,37093.21484375,3.3e-10,51096408.0,0.903,82.628,93.1791381835938,95.06942188,25.356566,0.13014426390132638
1831,South Korea,Asia,2018,37927.609375,3.3e-10,51171700.0,0.903,82.846,93.1791381835938,96.02285958,26.685806,0.12038741785393868
1832,South Korea,Asia,2019,37927.609375,3.2000000000000003e-10,51225321.0,0.903,83.033,93.1791381835938,96.15758265,27.304541,0.13283792754917387
1833,Spain,Europe,1985,14690.0,1.1199999999999999e-09,38733866.0,0.725,76.553,26.133760452270497,0.012873564,26.705434,0.18202369160141102
1834,Spain,Europe,1986,15237.0,1.07e-09,38855631.0,0.7308,76.696,28.5490798950195,0.012873564,28.171211,0.19169844437099604
1835,Spain,Europe,1987,16268.0,1.0300000000000002e-09,38954490.0,0.7366,76.822,29.8721199035645,0.012873564,29.987032,0.19847070096759367
1836,Spain,Europe,1988,17272.0,9.9e-10,39038686.0,0.7424,76.946,31.7616691589355,0.012873564,30.235241,0.23754147624115698
1837,Spain,Europe,1989,18359.0,9.5e-10,39118555.0,0.7482,77.074,33.729240417480504,0.012873564,31.93865,0.19910125032135717
1838,Spain,Europe,1990,19215.0,9.1e-10,39202524.0,0.754,77.215,35.58681106567379,0.012873564,31.708772,0.21013847594414545
1839,Spain,Europe,1991,19958.060546875,8.7e-10,39299081.0,0.764,77.375,37.0803108215332,0.025686194,31.950821,0.2110350811981862
1840,Spain,Europe,1992,20329.16796875,8.3e-10,39410852.0,0.772,77.552,39.3251190185547,0.076845453,32.964912,0.18175744983017697
1841,Spain,Europe,1993,20056.5390625,7.8e-10,39533726.0,0.782,77.745,41.2441291809082,0.127689668,31.778909,0.20241358079348964
1842,Spain,Europe,1994,20673.955078125,7.4e-10,39660079.0,0.791,77.954,44.1133804321289,0.280069738,31.913119,0.2008629484856685
1843,Spain,Europe,1995,21522.09765625,6.9e-10,39787413.0,0.8,78.175,45.8043098449707,0.380800728,32.306253,0.18311562305607026
1844,Spain,Europe,1996,22185.06640625,6.499999999999999e-10,39908962.0,0.806,78.405,47.754608154296896,1.331847404,32.155425,0.21590971217963276
1845,Spain,Europe,1997,23113.615234375,6.1e-10,40035286.0,0.81,78.638,50.6267013549805,2.803319625,32.959769,0.19331828486596575
1846,Spain,Europe,1998,24284.861328125,5.9e-10,40201561.0,0.814,78.87,52.913490295410206,4.361892394,33.771829,0.19158582122781748
1847,Spain,Europe,1999,25549.5390625,5.599999999999999e-10,40454472.0,0.819,79.1,55.109130859375,7.085039678,34.029383,0.16687415274715875
1848,Spain,Europe,2000,26994.859375,5.4e-10,40824745.0,0.825,79.329,57.8113899230957,13.62496081,33.949164,0.17999944083524252
1849,Spain,Europe,2001,28153.552734375,5.3e-10,41319431.0,0.828,79.56,59.8696594238281,18.14872269,33.666385,0.19754744949389083
1850,Spain,Europe,2002,28753.322265625,5.1e-10,41919593.0,0.83,79.797,61.6868896484375,20.39,34.099569,0.16829185573472186
1851,Spain,Europe,2003,29371.865234375,5e-10,42596455.0,0.833,80.041,64.0854721069335,39.93,33.941361,0.19162425103940278
1852,Spain,Europe,2004,30088.091796875,4.9e-10,43308345.0,0.837,80.293,66.2270126342773,44.01,34.874575,0.17749339809083667
1853,Spain,Europe,2005,30885.6015625,4.7e-10,44019118.0,0.844,80.553,67.30136871337889,47.88,36.062811,0.15253934849463918
1854,Spain,Europe,2006,31907.423828125,4.5e-10,44728561.0,0.848,80.821,68.6917037963867,50.37,36.80112,0.168285040689439
1855,Spain,Europe,2007,32735.43359375,4.4000000000000003e-10,45429071.0,0.853,81.094,69.704490661621,55.11,37.209495,0.1651968289114009
1856,Spain,Europe,2008,32844.32421875,4.199999999999e-10,46068811.0,0.856,81.367,71.3302383422852,59.6,32.915803,0.1811022929398455
1857,Spain,Europe,2009,31669.69140625,4e-10,46583566.0,0.858,81.638,73.72837829589841,62.4,30.58252,0.20350733259982648
1858,Spain,Europe,2010,31786.404296875,3.8000000000000003e-10,46931011.0,0.865,81.9,78.6702880859375,65.8,32.189781,0.2541123168729116
1859,Spain,Europe,2011,31600.0,3.7e-10,47084242.0,0.87,82.149,83.4209899902344,67.08999939,32.089851,0.23691948336557922
1860,Spain,Europe,2012,30699.0,3.599999999999e-10,47063059.0,0.873,82.384,85.5459899902344,69.80999994,33.272234,0.24677001853535566
1861,Spain,Europe,2013,30280.0,3.5e-10,46930554.0,0.875,82.601,87.0657730102539,71.635,34.093399,0.2817889614089163
1862,Spain,Europe,2014,30819.0,3.4e-10,46777927.0,0.88,82.801,89.0721206665039,76.19,34.744904,0.2856990942543573
1863,Spain,Europe,2015,31847.0,3.3e-10,46671919.0,0.885,82.981,89.6701431274414,78.68963187,34.647315,0.2588257499595747
1864,Spain,Europe,2016,30110.0,3.2000000000000003e-10,46634131.0,0.889,83.145,89.6701431274414,80.56133294,34.359154,0.2702232852861329
1865,Spain,Europe,2017,30908.119140625,3.2000000000000003e-10,46647425.0,0.891,83.294,89.6701431274414,84.6022457,34.585022,0.239403038805175
1866,Spain,Europe,2018,31496.51953125,3.2000000000000003e-10,46692863.0,0.891,83.433,89.6701431274414,86.10723553,35.278682,0.25922450729806024
1867,Spain,Europe,2019,31496.51953125,3.1e-10,46736782.0,0.891,83.565,89.6701431274414,90.71866533,35.297445,0.2588319962733074
1868,Sri Lanka,Asia,1985,3484.0,3.0099999999999e-09,16176282.0,0.597,69.079,3.66908001899719,0.0,16.169872,0.32409612640797547
1869,Sri Lanka,Asia,1986,3607.0,2.7e-09,16408861.0,0.6026,69.086,3.75393009185791,0.0,16.169872,0.3481365032642389
1870,Sri Lanka,Asia,1987,3590.0,2.4599999999999998e-09,16643955.0,0.6082,69.121,3.879566311836242,0.0,16.169872,0.27859384596745934
1871,Sri Lanka,Asia,1988,3633.0,2.2899999999999997e-09,16878186.0,0.6138,69.209,4.005202531814575,0.0,16.169872,0.32231691681122254
1872,Sri Lanka,Asia,1989,3677.0,2.22e-09,17106752.0,0.6194,69.352,4.130838751792908,0.0,16.169872,0.35052935129228296
1873,Sri Lanka,Asia,1990,3864.0,2.19e-09,17325769.0,0.625,69.509,4.25647497177124,0.0,16.169872,0.36199502736528616
1874,Sri Lanka,Asia,1991,4214.98193359375,2.18e-09,17535732.0,0.63,69.62,4.382111191749573,0.0,15.553604,0.347380071827434
1875,Sri Lanka,Asia,1992,4020.97412109375,2.16e-09,17736827.0,0.635,69.639,4.507747411727905,0.0,15.258025,0.29627996276244223
1876,Sri Lanka,Asia,1993,4247.02294921875,2.12e-09,17924827.0,0.637,69.557,4.633383631706238,0.0,14.865281,0.36184226713316303
1877,Sri Lanka,Asia,1994,4500.81982421875,2.0699999999999997e-09,18094474.0,0.646,69.403,4.75901985168457,0.002765448,14.60933,0.35543028557742556
1878,Sri Lanka,Asia,1995,4702.294921875,2e-09,18242917.0,0.65,69.259,5.483327388763429,0.005484436,15.102227,0.3597453841455468
1879,Sri Lanka,Asia,1996,5187.708984375,1.9299999999999e-09,18367290.0,0.655,69.237,6.207634925842287,0.054464499,14.456354,0.2490999414480762
1880,Sri Lanka,Asia,1997,5628.5302734375,1.8600000000000002e-09,18470897.0,0.662,69.419,6.931942462921144,0.162464548,13.694674,0.24488662236489817
1881,Sri Lanka,Asia,1998,5440.22119140625,1.79e-09,18564595.0,0.668,69.845,7.656250000000003,0.296351104,12.465911,0.2564220978648746
1882,Sri Lanka,Asia,1999,5488.515625,1.72e-09,18663293.0,0.676,70.503,8.380557537078861,0.348414425,12.955021,0.2523326020931581
1883,Sri Lanka,Asia,2000,5841.09423828125,1.65e-09,18777606.0,0.685,71.333,9.104865074157718,0.647410011,12.495885,0.17939586340168187
1884,Sri Lanka,Asia,2001,5620.9658203125,1.6e-09,18911727.0,0.691,72.233,9.829172611236576,0.793821864,12.516516,0.17701152461879868
1885,Sri Lanka,Asia,2002,5721.30859375,1.55e-09,19062476.0,0.697,73.085,10.553480148315437,1.050422706,11.98562,0.1490920807187498
1886,Sri Lanka,Asia,2003,5963.56982421875,1.51e-09,19224036.0,0.705,73.799,11.277787685394294,1.458580228,11.251882,0.1751736235691555
1887,Sri Lanka,Asia,2004,6191.96630859375,2.9099999999999997e-09,19387153.0,0.711,74.337,12.002095222473152,1.44615998,11.910157,0.16118331212563236
1888,Sri Lanka,Asia,2005,6491.1982421875,1.4199999999999002e-09,19544988.0,0.718,74.695,12.726402759552007,1.792046794,12.174055,0.1625709335302082
1889,Sri Lanka,Asia,2006,6904.0361328125,1.35e-09,19695977.0,0.724,74.904,13.450710296630866,2.537566129,12.929624,0.199343542301807
1890,Sri Lanka,Asia,2007,7283.63232421875,1.2899999999999999e-09,19842044.0,0.73,75.037,14.175017833709726,3.88,12.640789,0.16581677191577535
1891,Sri Lanka,Asia,2008,7622.40869140625,1.24e-09,19983984.0,0.738,75.157,14.899325370788585,5.8,11.735939,0.18480115894084337
1892,Sri Lanka,Asia,2009,7796.6474609375,1.2e-09,20123508.0,0.74,75.286,15.623632907867442,8.78,11.386363,0.16809771685807026
1893,Sri Lanka,Asia,2010,8319.703125,1.16e-09,20261738.0,0.745,75.439,16.3479404449463,12.0,11.473411,0.22798075774039628
1894,Sri Lanka,Asia,2011,8918.0,1.1199999999999999e-09,20398496.0,0.751,75.614,15.2423696517944,15.0,11.431319,0.1772961516403218
1895,Sri Lanka,Asia,2012,9678.0,1.06e-09,20532599.0,0.757,75.796,17.1624393463135,18.2854,10.542833,0.12909186578260473
1896,Sri Lanka,Asia,2013,9928.0,1e-09,20663053.0,0.759,75.974,18.9372501373291,21.9,10.644513,0.2612179505937297
1897,Sri Lanka,Asia,2014,10342.0,9.300000000000001e-10,20788512.0,0.763,76.147,19.287639617919897,25.8,10.281496,0.16572224120580267
1898,Sri Lanka,Asia,2015,10763.0,8.7e-10,20908024.0,0.766,76.316,19.7966194152832,12.1,12.518879,0.20127259197468064
1899,Sri Lanka,Asia,2016,11149.0,8.2e-10,21021177.0,0.768,76.482,19.7966194152832,16.4,12.351823,0.13820259012198577
1900,Sri Lanka,Asia,2017,11418.12890625,7.8e-10,21128028.0,0.77,76.648,19.7966194152832,34.1133479,12.598714,0.12911058311998086
1901,Sri Lanka,Asia,2018,11662.90625,7.4e-10,21228760.0,0.77,76.812,19.7966194152832,34.1133479,12.158305,0.18469599501971365
1902,Sri Lanka,Asia,2019,11662.90625,7.099999999998999e-10,21323734.0,0.77,76.978,19.7966194152832,34.1133479,11.749256,0.14061226305112245
1903,Sweden,Europe,1985,25805.0,7.600000000000001e-10,8357650.0,0.797,76.781,31.1534309387207,0.584192066,44.487024,0.5408384076064204
1904,Sweden,Europe,1986,26309.0,7.5e-10,8384986.0,0.8008000000000001,76.938,30.367370605468803,0.584192066,46.630329,0.5265198073288473
1905,Sweden,Europe,1987,27016.0,7.4e-10,8421056.0,0.8046,77.098,29.8187999725342,0.584192066,49.110668,0.5733103523706851
1906,Sweden,Europe,1988,27468.0,7.3e-10,8464790.0,0.8084,77.265,29.9781894683838,0.584192066,48.399975,0.5874339544860394
1907,Sweden,Europe,1989,27933.0,7.2e-10,8514204.0,0.8121999999999999,77.445,30.2007102966309,0.584192066,48.931982,0.5934874849076542
1908,Sweden,Europe,1990,28068.0,7e-10,8567375.0,0.816,77.637,30.6893692016602,0.584192066,49.142424,0.5963401538225932
1909,Sweden,Europe,1991,27614.03515625,6.6e-10,8625140.0,0.818,77.845,31.9936408996582,1.160519453,47.202807,0.6251905803419571
1910,Sweden,Europe,1992,27198.529296875,6.2e-10,8686735.0,0.821,78.063,34.5564308166504,1.497871352,44.579107,0.6131618166461685
1911,Sweden,Europe,1993,26558.82421875,5.7e-10,8746770.0,0.84,78.288,37.4105796813965,1.716364182,43.731704,0.6125528873588643
1912,Sweden,Europe,1994,27505.955078125,5.2e-10,8798235.0,0.849,78.517,39.8081512451172,3.412810096,44.017553,0.5940996413348932
1913,Sweden,Europe,1995,28519.443359375,4.799999999999e-10,8836421.0,0.856,78.743,42.4223289489746,5.098024244,45.307562,0.6145130133977385
1914,Sweden,Europe,1996,29012.10546875,4.5e-10,8859180.0,0.863,78.963,45.9895210266113,9.04359976,46.955117,0.5752936211372205
1915,Sweden,Europe,1997,29862.666015625,4.3e-10,8868857.0,0.874,79.171,49.665699005127,23.72794756,47.843421,0.6174826400813854
1916,Sweden,Europe,1998,31187.1640625,4.199999999999e-10,8870854.0,0.888,79.367,51.992748260498,33.46751233,47.878128,0.6083834393280338
1917,Sweden,Europe,1999,32705.21484375,4.1e-10,8873105.0,0.893,79.551,63.57991027832029,41.43278316,48.384979,0.6121693427464453
1918,Sweden,Europe,2000,34202.60546875,4.1e-10,8881642.0,0.897,79.725,67.10568237304689,45.68765221,49.102728,0.6290984987596141
1919,Sweden,Europe,2001,34666.6640625,4.1e-10,8897802.0,0.9,79.893,70.2963485717773,51.76566494,47.046031,0.6442493662677309
1920,Sweden,Europe,2002,35569.7734375,4e-10,8920703.0,0.902,80.061,75.30462646484379,70.57,45.381233,0.6116370728181837
1921,Sweden,Europe,2003,36435.75390625,3.9e-10,8951439.0,0.908,80.234,81.4386291503906,79.13,45.805436,0.5731697762353275
1922,Sweden,Europe,2004,38016.0625,3.7e-10,8990653.0,0.896,80.411,83.7803268432617,83.89,46.022616,0.6151112831959885
1923,Sweden,Europe,2005,39258.9921875,3.599999999999e-10,9038627.0,0.899,80.594,81.9747772216797,84.83,47.078475,0.6293916305185462
1924,Sweden,Europe,2006,40992.30078125,3.5e-10,9096170.0,0.902,80.782,79.3468475341797,87.76,46.416513,0.5971873063293088
1925,Sweden,Europe,2007,42399.84375,3.3e-10,9162941.0,0.905,80.97,74.9761199951172,82.01,45.467382,0.6134740250774245
1926,Sweden,Europe,2008,42189.96484375,3.2000000000000003e-10,9236433.0,0.901,81.157,71.1238632202148,90.0,44.522753,0.626183925600903
1927,Sweden,Europe,2009,40116.3125,3.1e-10,9313085.0,0.899,81.339,71.4518814086914,91.0,44.274013,0.6161425306322384
1928,Sweden,Europe,2010,42634.75390625,3.1e-10,9390157.0,0.905,81.514,74.6841278076172,90.0,43.426233,0.6172276728926136
1929,Sweden,Europe,2011,42079.0,3e-10,9466705.0,0.906,81.679,73.9450912475585,92.76998606,42.542771,0.6461038010036285
1930,Sweden,Europe,2012,41650.0,3e-10,9542817.0,0.908,81.834,69.6160736083984,93.17998801,42.728044,0.6788110960115243
1931,Sweden,Europe,2013,41811.0,2.9e-10,9618016.0,0.912,81.98,63.392940521240206,94.7836,43.111128,0.6613245289857659
1932,Sweden,Europe,2014,42476.0,2.9e-10,9692137.0,0.92,82.118,62.3534812927246,92.52,42.794461,0.6713602139347493
1933,Sweden,Europe,2015,43746.0,2.9e-10,9764949.0,0.929,82.251,62.3007698059082,90.61019664,43.242876,0.6848905067278298
1934,Sweden,Europe,2016,44659.0,2.7999999999990003e-10,9836003.0,0.932,82.382,62.3007698059082,89.65094761,44.717342,0.6706012821578232
1935,Sweden,Europe,2017,45192.7421875,2.7e-10,9904895.0,0.933,82.516,62.3007698059082,93.00626697,44.724065,0.6833451837118935
1936,Sweden,Europe,2018,45541.890625,2.7e-10,9971630.0,0.933,82.654,62.3007698059082,93.74985519,44.406659,0.6884614508041151
1937,Sweden,Europe,2019,45541.890625,2.6e-10,10036391.0,0.933,82.797,62.3007698059082,94.49344341,43.381938,0.6829997931547936
1938,Switzerland,Europe,1985,29416.751953125,9e-10,6435424.0,0.815,76.676,20.9769306182861,0.595714223,23.070957,0.4810488920184943
1939,Switzerland,Europe,1986,30847.994140625,8.899999999999999e-10,6473047.0,0.8183999999999999,76.887,21.531120300293,0.595714223,24.020104,0.4661495712016089
1940,Switzerland,Europe,1987,31774.37109375,8.800000000000001e-10,6510593.0,0.8218,77.082,22.5676708221436,0.595714223,23.784873,0.48835416543263105
1941,Switzerland,Europe,1988,32482.908203125,8.6e-10,6550730.0,0.8251999999999999,77.258,23.273729324340803,0.595714223,24.069036,0.49247483315698315
1942,Switzerland,Europe,1989,33315.5859375,8.4e-10,6597360.0,0.8286,77.418,23.9039096832275,0.595714223,23.340657,0.4728273211704555
1943,Switzerland,Europe,1990,34250.0,8.2e-10,6652873.0,0.832,77.568,25.5144596099854,0.595714223,22.822735,0.45946884738965227
1944,Switzerland,Europe,1991,34128.640625,7.900000000000001e-10,6718818.0,0.834,77.721,26.7742404937744,1.17995597,22.675329,0.4610056402686718
1945,Switzerland,Europe,1992,34356.80078125,7.5e-10,6792906.0,0.836,77.889,28.0563697814941,1.751713322,23.153697,0.4633185354665918
1946,Switzerland,Europe,1993,34625.53515625,7.099999999998999e-10,6868937.0,0.841,78.079,29.1539001464844,2.167270203,23.658823,0.4894614488346757
1947,Switzerland,Europe,1994,35423.828125,6.700000000000001e-10,6938407.0,0.844,78.296,30.397279739379897,2.720004329,24.031378,0.5003718606503986
1948,Switzerland,Europe,1995,36004.23046875,6.400000000000001e-10,6995519.0,0.848,78.537,31.2746601104736,3.552007211,24.901352,0.4999831866714842
1949,Switzerland,Europe,1996,36720.4921875,6.1e-10,7038027.0,0.854,78.796,32.333629608154205,4.549656748,25.329038,0.46386315146192486
1950,Switzerland,Europe,1997,38165.4765625,6e-10,7068503.0,0.864,79.064,33.77470397949215,15.1,24.995931,0.4792779941393573
1951,Switzerland,Europe,1998,39890.5390625,5.8e-10,7091775.0,0.873,79.332,35.2157783508301,24.8,25.732115,0.4754796743948908
1952,Switzerland,Europe,1999,41091.63671875,5.7e-10,7115031.0,0.881,79.597,36.9128189086914,34.0,25.946206,0.4994499802584797
1953,Switzerland,Europe,2000,43251.10546875,5.599999999999999e-10,7143764.0,0.889,79.858,37.693809509277294,47.1,26.934079,0.49921339262129166
1954,Switzerland,Europe,2001,44398.640625,5.500000000000001e-10,7179174.0,0.891,80.118,39.6812782287598,55.1,26.304552,0.5002036518438846
1955,Switzerland,Europe,2002,44934.31640625,5.4e-10,7220378.0,0.891,80.378,40.85055923461911,61.4,26.905257,0.4890746332973139
1956,Switzerland,Europe,2003,45441.59765625,5.3e-10,7268363.0,0.896,80.641,43.9404983520508,65.1,26.235043,0.4902147023597385
1957,Switzerland,Europe,2004,47263.59765625,5.2e-10,7323728.0,0.901,80.905,45.506309509277294,67.8,25.967575,0.48235688946425803
1958,Switzerland,Europe,2005,49273.90234375,5.1e-10,7386818.0,0.905,81.163,45.714599609375,70.1,25.993648,0.4499558684450725
1959,Switzerland,Europe,2006,51862.96484375,4.9e-10,7457961.0,0.912,81.413,46.444908142089794,75.7,25.743755,0.46299263146752057
1960,Switzerland,Europe,2007,54509.5390625,4.799999999999e-10,7536986.0,0.915,81.65,47.1352195739746,77.2,25.540444,0.501140307470655
1961,Switzerland,Europe,2008,56054.8828125,4.7e-10,7622826.0,0.917,81.872,48.711830139160206,79.2,25.923187,0.4864672195526307
1962,Switzerland,Europe,2009,55171.5,4.599999999999e-10,7713902.0,0.927,82.077,50.0146713256836,81.3,26.223151,0.4824997276967357
1963,Switzerland,Europe,2010,57219.5,4.599999999999e-10,7808674.0,0.932,82.269,52.7927398681641,83.9,25.81481,0.48869065367986747
1964,Switzerland,Europe,2011,58686.0,4.5e-10,7906988.0,0.932,82.45,54.338268280029205,85.19302818,26.135377,0.4869013814375344
1965,Switzerland,Europe,2012,58674.0,4.4000000000000003e-10,8008006.0,0.935,82.626,55.4999008178711,85.2,26.037187,0.49803323967049945
1966,Switzerland,Europe,2013,59036.0,4.4000000000000003e-10,8108876.0,0.938,82.799,56.3110198974609,86.34,26.133643,0.4873612099914096
1967,Switzerland,Europe,2014,59485.0,4.4000000000000003e-10,8206003.0,0.939,82.971,57.22953033447271,87.4,25.999464,0.520132619131001
1968,Switzerland,Europe,2015,59307.0,4.3e-10,8296775.0,0.942,83.142,57.672191619873,87.4790556,26.74462,0.4973322884223898
1969,Switzerland,Europe,2016,59662.0,4.199999999999e-10,8379915.0,0.943,83.31,57.672191619873,89.13468774,26.756861,0.4825869366036497
1970,Switzerland,Europe,2017,60171.44140625,4.199999999999e-10,8455797.0,0.944,83.473,57.672191619873,89.68614767,27.468978,0.4719682487460969
1971,Switzerland,Europe,2018,61372.73046875,4.1e-10,8525614.0,0.944,83.63,57.672191619873,91.41611731,26.902085,0.4989434851561821
1972,Switzerland,Europe,2019,61372.73046875,4e-10,8591361.0,0.944,83.779,57.672191619873,93.14608695,27.443677,0.508541481602985
1973,Thailand,Asia,1985,4862.0,4.7800000000000005e-09,52026901.0,0.539,67.911,20.6919193267822,0.0,14.02615,0.05298780538630169
1974,Thailand,Asia,1986,5053.0,4.56e-09,52980105.0,0.546,68.641,19.2355098724365,0.0,13.953349,0.07448276428823286
1975,Thailand,Asia,1987,5453.0,4.33e-09,53945872.0,0.553,69.265,17.1837649345398,0.0,13.941956,0.04765825767734678
1976,Thailand,Asia,1988,6089.0,4.11e-09,54891520.0,0.5599999999999999,69.745,15.1320199966431,0.0,15.044923,0.03926081988124784
1977,Thailand,Asia,1989,6735.0,3.9e-09,55772169.0,0.567,70.071,15.49626016616825,0.0,15.848039,0.05042470807951595
1978,Thailand,Asia,1990,7385.0,3.6900000000000003e-09,56558196.0,0.574,70.248,15.8605003356934,0.0,17.095588,0.03793035858772761
1979,Thailand,Asia,1991,7849.74462890625,3.5e-09,57232471.0,0.583,70.3,17.005003611246764,5.22e-05,17.830834,0.03162639566250809
1980,Thailand,Asia,1992,8409.0205078125,3.31e-09,57811025.0,0.589,70.281,18.149506886800125,0.000343725,16.049585,0.02640891510124927
1981,Thailand,Asia,1993,8964.2919921875,3.14e-09,58337773.0,0.597,70.239,19.29401016235349,0.013580966,16.523735,0.020207053195173578
1982,Thailand,Asia,1994,9499.517578125,2.98e-09,58875275.0,0.604,70.202,19.646215438842745,0.038614321,17.228178,0.022044265800392194
1983,Thailand,Asia,1995,10080.2080078125,2.83e-09,59467272.0,0.611,70.191,19.998420715332,0.074825338,17.574887,0.030405092644042352
1984,Thailand,Asia,1996,10458.3583984375,2.69e-09,60130190.0,0.619,70.215,20.662540435791,0.115472136,17.977388,0.02963238686887185
1985,Thailand,Asia,1997,9995.6181640625,2.55e-09,60846588.0,0.625,70.267,22.9922904968262,0.360522185,17.458127,0.027861755180637802
1986,Thailand,Asia,1998,9077.748046875,2.4299999999999997e-09,61585103.0,0.63,70.348,26.8244895935059,1.091218985,15.203468,0.022074422779999263
1987,Thailand,Asia,1999,9347.060546875,2.31e-09,62298569.0,0.64,70.463,32.6713905334473,2.426242432,14.274855,0.014755875675220242
1988,Thailand,Asia,2000,9627.1044921875,2.2000000000000003e-09,62952639.0,0.649,70.623,34.8916893005371,3.689041279,14.599067,0.02425613666322735
1989,Thailand,Asia,2001,9818.720703125,2.09e-09,63539190.0,0.657,70.832,39.008460998535206,5.556326121,14.804347,0.024260281733947932
1990,Thailand,Asia,2002,10276.3984375,1.99e-09,64069093.0,0.666,71.089,39.89744186401371,7.531250335,15.204639,0.026122601666184155
1991,Thailand,Asia,2003,10868.8359375,1.9e-09,64549867.0,0.674,71.389,40.8106918334961,9.299027238,16.523537,0.024950177818779652
1992,Thailand,Asia,2004,11408.326171875,1.81e-09,64995303.0,0.683,71.728,41.8575706481934,10.67730332,17.150399,0.021056780863362972
1993,Thailand,Asia,2005,11742.1279296875,1.72e-09,65416189.0,0.693,72.099,44.216648101806605,15.02600436,18.487061,0.020638855695886502
1994,Thailand,Asia,2006,12180.7109375,1.64e-09,65812539.0,0.699,72.499,44.244598388671896,17.16071472,17.630495,0.027339580962329045
1995,Thailand,Asia,2007,12694.71484375,1.56e-09,66182064.0,0.71,72.916,48.2332916259766,20.03,17.111945,0.02678058862552774
1996,Thailand,Asia,2008,12768.12890625,1.49e-09,66530979.0,0.714,73.341,47.8814582824707,18.2,17.220683,0.027251173526742042
1997,Thailand,Asia,2009,12543.3984375,1.4199999999999002e-09,66866834.0,0.718,73.766,48.819408416748,20.1,16.198886,0.02835875610136812
1998,Thailand,Asia,2010,13343.546875,1.36e-09,67195032.0,0.724,74.184,50.2026214599609,22.4,17.305943,0.025781539521413616
1999,Thailand,Asia,2011,13318.0,1.2999999999999999e-09,67518379.0,0.727,74.593,52.7470512390137,23.66992562,18.610216,0.03128907394344057
2000,Thailand,Asia,2012,14227.0,1.24e-09,67835969.0,0.731,74.992,51.5691604614258,26.46,17.597307,0.03417837446848743
2001,Thailand,Asia,2013,14562.0,1.18e-09,68144519.0,0.728,75.378,51.3787994384766,28.94,19.237316,0.034440217445946705
2002,Thailand,Asia,2014,14642.0,1.13e-09,68438748.0,0.735,75.747,52.50537109375,34.89,18.219452,0.0380128723174278
2003,Thailand,Asia,2015,15020.0,1.08e-09,68714519.0,0.741,76.091,48.8574409484863,39.31612674,18.686257,0.037155726111407036
2004,Thailand,Asia,2016,15454.0,1.0300000000000002e-09,68971313.0,0.748,76.403,48.8574409484863,47.50496562,17.791193,0.04036544145882412
2005,Thailand,Asia,2017,16032.2158203125,9.9e-10,69209817.0,0.755,76.683,48.8574409484863,52.89192934,17.260462,0.04678656632605683
2006,Thailand,Asia,2018,16648.623046875,9.4e-10,69428454.0,0.755,76.931,48.8574409484863,56.81748093,17.459165,0.056454939878461355
2007,Thailand,Asia,2019,16648.623046875,9e-10,69625581.0,0.755,77.15,48.8574409484863,66.65241317,17.150365,0.06175616030684027
2008,Trinidad and Tobago,North America,1985,16671.0,3.3799999999999e-09,1170296.0,0.673,67.344,4.4585900306701705,0.0,14.901871,0.0007990942159825457
2009,Trinidad and Tobago,North America,1986,15871.0,3.3e-09,1183382.0,0.6728000000000001,67.507,5.43083000183105,0.0,14.901871,0.001175473954546119
