,Entity,Year,Fossil Fuels (TWh),Wind (TWh – sub method),Low-carbon energy (TWh – sub method),Renewables (TWh – sub method),Nuclear (TWh – sub method),Coal Consumption - TWh,Gas Consumption - TWh,Primary energy consumption (TWh),Hydro (TWh – sub method),Solar (TWh – sub method),Oil Consumption - TWh
756,European Union,1973,,,,,,4253.132222222222,1538.979888888889,,,,7783.380886111111
757,European Union,1974,,,,,,4307.389013888889,1723.5646594444445,,,,7325.0570777777775
758,European Union,1975,,,,,,4168.644486111111,1857.868118611111,,,,7157.833797222222
759,European Union,1976,,,,,,4389.214308333333,2030.1902408333333,,,,7719.072936111111
760,European Union,1977,,,,,,4372.084563888889,2115.3975452777777,,,,7590.744097222222
761,European Union,1978,,,,,,4480.246930555556,2197.0816597222224,,,,7987.104897222222
762,European Union,1979,,,,,,4640.877408333333,2298.784417222222,,,,8215.264505555555
763,European Union,1980,,,,,,4812.972236111111,2290.25008,,,,7723.495852777778
764,European Union,1981,,,,,,4692.394875,2253.893215555556,,,,7195.9572194444445
765,European Union,1982,,,,,,4765.570622222222,2193.687351111111,,,,6757.838063888889
766,European Union,1983,,,,,,4806.879577777778,2276.8968425000003,,,,6528.583213888889
767,European Union,1984,,,,,,4987.180583333334,2394.410672222222,,,,6389.343505555556
768,European Union,1985,,,,,,5126.362616666666,2511.4228841666663,,,,6637.494608333333
769,European Union,1986,,,,,,4996.920655555555,2547.80737,,,,6861.078222222222
770,European Union,1987,,,,,,5043.876697222222,2681.791396111111,,,,6879.440516666667
771,European Union,1988,,,,,,4978.2171777777785,2679.2013122222224,,,,6902.184083333334
772,European Union,1989,,,,,,4990.760180555556,2773.62452,,,,6913.960030555555
773,European Union,1990,,,,,,4539.175861111111,2913.0430555555554,,,,7062.680136111111
774,European Union,1991,,,,,,4277.187355555556,2982.06865,,,,7076.563433333334
775,European Union,1992,,,,,,3982.113636111111,2883.6974694444443,,,,7098.562325
776,European Union,1993,,,,,,3804.468983333333,2941.936713888889,,,,6990.854261111111
777,European Union,1994,,,,,,3716.662430555556,2905.958780555555,,,,7022.499330555555
778,European Union,1995,,,,,,3670.886011111111,3147.9519333333333,,,,7176.182805555555
779,European Union,1996,,,,,,3678.588361111111,3419.710022222222,,,,7313.575794444444
780,European Union,1997,,,,,,3568.575036111111,3328.076722222222,,,,7378.547066666667
781,European Union,1998,,,,,,3409.261358333333,3419.5997166666666,,,,7596.817725
782,European Union,1999,,,,,,3248.357177777777,3505.4227305555555,,,,7540.537691666667
783,European Union,2000,,,,,,3292.564863888889,3588.841083333333,,,,7441.644422222222
784,European Union,2001,,,,,,3283.887611111112,3713.2804472222224,,,,7545.986427777778
785,European Union,2002,,,,,,3301.900777777778,3739.978883333333,,,,7493.603466666666
786,European Union,2003,,,,,,3414.386611111111,3941.938116666666,,,,7525.458586111111
787,European Union,2004,,,,,,3355.410752777778,4048.062569444444,,,,7571.066563888889
788,European Union,2005,,,,,,3244.102233333333,4186.891983333333,,,,7590.000622222222
789,European Union,2006,,,,,,3332.154902777778,4173.682669444444,,,,7594.681080555555
790,European Union,2007,,,,,,3362.5197194444445,4105.031916666667,,,,7432.804294444444
791,European Union,2008,,,,,,3118.163813888889,4187.076772222223,,,,7359.809847222222
792,European Union,2009,,,,,,2766.5491366666665,3933.2735722222224,,,,6942.14775
793,European Union,2010,,,,,,2900.882672222222,4228.098186111111,,,,6881.9810638888885
794,European Union,2011,,,,,,2986.35275,3890.439269444444,,,,6672.728305555555
795,European Union,2012,,,,,,2973.457066666667,3821.749625,,,,6401.964136111111
796,European Union,2013,,,,,,2916.4667388888893,3745.064425,,,,6241.5621083333335
797,European Union,2014,,,,,,2778.250847222222,3313.778372222222,,,,6116.070000000001
798,European Union,2015,,,,,,2774.2262883333333,3467.134877777778,,,,6216.085513888888
799,European Union,2016,,,,,,2662.428736944444,3681.6176166666655,,,,6335.997769444444
800,European Union,2017,,,,,,2622.106659722222,3851.7440833333335,,,,6444.349577777778
801,European Union,2018,,,,,,2509.180659722222,3780.570477777778,,,,6459.1532
802,European Union,2019,,,,,,2032.4661277777773,3912.177708333333,,,,6437.385975
803,European Union,2020,,,,,,1641.7792605555555,3799.387091666667,,,,5564.534541666667
804,North America,1965,,,,,,3412.252222222222,4456.537213888889,,,,7235.743358333333
805,North America,1966,,,,,,3565.8534833333333,4805.094430555555,,,,7595.501344444445
806,North America,1967,,,,,,3502.3182944444443,5058.302108333333,,,,7912.176611111111
807,North America,1968,,,,,,3634.012388888889,5425.9278583333335,,,,8445.538083333333
808,North America,1969,,,,,,3641.764775,5865.073869444444,,,,8863.541644444445
809,North America,1970,,,,,,3624.044569444444,6194.671836111111,,,,9278.466455555556
810,North America,1971,,,,,,3432.0361000000003,6399.785961111112,,,,9601.970955555556
811,North America,1972,,,,,,3556.365197222222,6513.539047222222,,,,10339.758663888888
812,North America,1973,,,,,,3811.960844444445,6502.884594444444,,,,10981.134005555556
813,North America,1974,,,,,,3730.906986111111,6308.373869444445,,,,10655.761169444446
814,North America,1975,,,,,,3728.924675,5854.504516666666,,,,10457.271374999998
815,North America,1976,,,,,,4012.9962,5960.922372222222,,,,11201.720116666664
816,North America,1977,,,,,,4174.183263888888,5881.391691666666,,,,11765.750638888889
817,North America,1978,,,,,,4083.380236111111,5939.552663888889,,,,12085.725438888889
818,North America,1979,,,,,,4425.73465,6159.186447222222,,,,11920.9608
819,North America,1980,,,,,,4578.909625,6057.89275,,,,11158.744202777778
820,North America,1981,,,,,,4716.149997222222,5933.147319444444,,,,10516.988344444444
821,North America,1982,,,,,,4572.6623666666665,5612.873058333334,,,,9982.074158333333
822,North America,1983,,,,,,4748.990513888889,5297.923502777778,,,,9868.889113888888
823,North America,1984,,,,,,5109.708519444444,5661.271405555555,,,,10178.155027777775
824,North America,1985,,,,,,5213.412741666666,5512.419547222223,,,,10178.442030555556
825,North America,1986,,,,,,5133.5396527777775,5167.379558333334,,,,10622.742091666663
826,North America,1987,,,,,,5362.125427777778,5454.856155555556,,,,10875.103419444446
827,North America,1988,,,,,,5616.3125527777775,5728.092525,,,,11302.084744444444
828,North America,1989,,,,,,5681.647447222222,6075.965727777778,,,,11392.400999999998
829,North America,1990,,,,,,5692.841591666666,6076.38865,,,,11139.72186388889
830,North America,1991,,,,,,5631.064711111111,6208.344263888888,,,,10927.0864
831,North America,1992,,,,,,5673.622555555555,6426.45815,,,,11149.905088888889
832,North America,1993,,,,,,5842.054872222222,6604.766088888889,,,,11238.941183333334
833,North America,1994,,,,,,5888.430747222223,6779.639738888889,,,,11574.085308333331
834,North America,1995,,,,,,5957.545705555555,7059.250813888889,,,,11532.765227777778
835,North America,1996,,,,,,6226.6268527777775,7187.263166666666,,,,11929.056797222222
836,North America,1997,,,,,,6364.278352777778,7240.746061111111,,,,12124.248277777777
837,North America,1998,,,,,,6446.902077777778,7144.153666666667,,,,12367.441616666669
838,North America,1999,,,,,,6425.332783333333,7222.451247222222,,,,12665.187588888888
839,North America,2000,,,,,,6717.9113916666665,7535.246877777778,,,,12823.72735
840,North America,2001,,,,,,6554.112713888889,7208.907391666667,,,,12820.121102777775
841,North America,2002,,,,,,6609.831411111111,7486.465633333332,,,,12822.691438888887
842,North America,2003,,,,,,6688.213216666667,7364.842661111111,,,,13054.27246111111
843,North America,2004,,,,,,6710.556088888889,7404.694372222222,,,,13543.776075
844,North America,2005,,,,,,6828.731413888889,7362.855194444444,,,,13550.41799722222
845,North America,2006,,,,,,6730.314163888889,7324.499755555556,,,,13407.122838888889
846,North America,2007,,,,,,6818.203302777777,7745.408141666666,,,,13414.604033333331
847,North America,2008,,,,,,6685.830191666667,7820.909811111112,,,,12638.560980555554
848,North America,2009,,,,,,5882.201177777778,7733.232897222222,,,,12032.090930555556
849,North America,2010,,,,,,6235.645666666666,8062.538908333333,,,,12245.550411111111
850,North America,2011,,,,,,5903.124555555556,8301.43126388889,,,,12071.838016666668
851,North America,2012,,,,,,5235.084097222222,8615.81823611111,,,,11884.706455555555
852,North America,2013,,,,,,5409.825533333334,8907.627541666667,,,,12010.755641666668
853,North America,2014,,,,,,5387.360305555555,9114.61952777778,,,,12027.17842222222
854,North America,2015,,,,,,4705.649730555556,9348.162355555556,,,,12219.248533333332
855,North America,2016,,,,,,4319.430538888889,9385.724266666666,,,,12296.660111111112
856,North America,2017,,,,,,4247.122663888889,9363.313830555557,,,,12344.82662222222
857,North America,2018,,,,,,4028.334461111111,10257.220711111113,,,,12606.292822222222
858,North America,2019,,,,,,3477.178069444444,10550.551883333334,,,,12541.398644444444
859,North America,2020,,,,,,2751.9083697222222,10309.479691666667,,,,10907.139797222222
860,South & Central America,1965,,,,,,67.20981777777777,147.71013861111112,,,,1010.0512336111112
861,South & Central America,1966,,,,,,67.89775999999999,157.8297886111111,,,,1063.9788155555557
862,South & Central America,1967,,,,,,71.90734222222221,170.15462055555557,,,,1097.5332983333333
863,South & Central America,1968,,,,,,68.96925833333333,178.75238138888886,,,,1171.9063144444444
864,South & Central America,1969,,,,,,75.04892111111111,184.2801047222222,,,,1218.233601111111
865,South & Central America,1970,,,,,,83.17476805555555,188.0099625,,,,1283.3402152777778
866,South & Central America,1971,,,,,,77.29713138888889,191.48589444444443,,,,1353.746342777778
867,South & Central America,1972,,,,,,75.72361222222221,202.40027916666665,,,,1465.6016624999995
868,South & Central America,1973,,,,,,79.03736027777778,229.7273455555556,,,,1601.3647308333332
869,South & Central America,1974,,,,,,86.27545972222222,242.95543138888888,,,,1649.732422222222
870,South & Central America,1975,,,,,,90.53494305555556,241.73023916666665,,,,1648.1181069444444
871,South & Central America,1976,,,,,,91.11081277777778,282.58420138888886,,,,1720.117696111111
872,South & Central America,1977,,,,,,104.11163111111112,304.8644822222222,,,,1792.7434752777776
873,South & Central America,1978,,,,,,111.5677213888889,315.20515388888884,,,,1862.2929119444443
874,South & Central America,1979,,,,,,117.9957902777778,339.18698277777776,,,,1946.8094697222225
875,South & Central America,1980,,,,,,125.10086,360.9067777777778,,,,1988.4162719444444
876,South & Central America,1981,,,,,,123.51378722222222,372.0468144444444,,,,1966.9423377777773
877,South & Central America,1982,,,,,,124.22564361111112,412.86372166666666,,,,1900.997839722222
878,South & Central America,1983,,,,,,138.18455055555555,427.5577619444445,,,,1829.862015833333
879,South & Central America,1984,,,,,,158.66323027777776,461.5691633333333,,,,1826.8262872222224
880,South & Central America,1985,,,,,,183.8422455555556,471.3740508333333,,,,1811.6581175
881,South & Central America,1986,,,,,,185.65277,509.3996505555555,,,,1899.6208466666667
882,South & Central America,1987,,,,,,204.64781,511.2509263888888,,,,1948.8078641666664
883,South & Central America,1988,,,,,,202.7832461111111,554.6040947222223,,,,1994.8605475
884,South & Central America,1989,,,,,,218.9993972222222,575.1216352777778,,,,1995.541511111111
885,South & Central America,1990,,,,,,183.98577055555555,595.6102433333333,,,,1979.2052125
886,South & Central America,1991,,,,,,194.71497277777777,605.1571791666667,,,,1999.7023488888888
887,South & Central America,1992,,,,,,204.26404027777767,622.5432033333333,,,,2137.572957222222
888,South & Central America,1993,,,,,,206.9637705555556,669.8350316666666,,,,2164.9623266666667
889,South & Central America,1994,,,,,,219.3471905555556,703.9309980555555,,,,2315.9073794444444
890,South & Central America,1995,,,,,,222.797205,774.3447183333333,,,,2390.848697777777
891,South & Central America,1996,,,,,,229.1484883333333,857.1985155555556,,,,2435.319147222222
892,South & Central America,1997,,,,,,245.91147694444444,874.9036305555555,,,,2592.630865833333
893,South & Central America,1998,,,,,,241.34066777777767,937.8664025,,,,2701.1309594444447
894,South & Central America,1999,,,,,,239.5921847222222,925.2252072222224,,,,2738.442598888889
895,South & Central America,2000,,,,,,243.8566955555556,983.3367530555556,,,,2737.212761111111
896,South & Central America,2001,,,,,,230.68483611111108,1031.9049883333332,,,,2754.210741388889
897,South & Central America,2002,,,,,,227.33802777777777,1042.2432158333334,,,,2753.767603055556
898,South & Central America,2003,,,,,,245.0839413888889,1095.906941111111,,,,2709.5766391666666
899,South & Central America,2004,,,,,,260.62497916666666,1224.2315202777777,,,,2802.6584527777777
900,South & Central America,2005,,,,,,243.7070075,1271.3912374999998,,,,2869.3147972222223
901,South & Central America,2006,,,,,,283.8331333333333,1375.142607222222,,,,2926.452977777777
902,South & Central America,2007,,,,,,302.3097372222222,1411.4225669444445,,,,3086.337280555555
903,South & Central America,2008,,,,,,321.19453444444446,1414.4355458333334,,,,3161.774536111111
904,South & Central America,2009,,,,,,270.5097730555556,1358.4405286111112,,,,3119.0631416666665
905,South & Central America,2010,,,,,,328.62782,1472.7887416666667,,,,3278.760963888889
906,South & Central America,2011,,,,,,350.05972972222224,1521.2981119444444,,,,3408.539880555556
907,South & Central America,2012,,,,,,367.9932444444444,1617.8888883333332,,,,3520.4999027777776
908,South & Central America,2013,,,,,,401.6263627777778,1673.1067194444445,,,,3644.2782055555554
909,South & Central America,2014,,,,,,422.92665694444446,1726.1265297222224,,,,3640.659911111111
910,South & Central America,2015,,,,,,416.2146622222222,1778.4166383333334,,,,3583.481911111111
911,South & Central America,2016,,,,,,403.5052261111111,1741.8455555555554,,,,3448.841927777777
912,South & Central America,2017,,,,,,394.5939244444445,1763.4469905555554,,,,3425.3517555555554
913,South & Central America,2018,,,,,,391.33878111111113,1691.840693333333,,,,3344.8500027777777
914,South & Central America,2019,,,,,,403.77533777777774,1632.99536,,,,3288.8618361111107
915,South & Central America,2020,,,,,,411.0168133333333,1456.490326111111,,,,2949.6111861111112
916,Cote d'Ivoire,1980,,,,,,,,21.429,,,
917,Cote d'Ivoire,1981,,,,,,,,23.81,,,
918,Cote d'Ivoire,1982,,,,,,,,22.591,,,
919,Cote d'Ivoire,1983,,,,,,,,21.812,,,
920,Cote d'Ivoire,1984,,,,,,,,19.083,,,
921,Cote d'Ivoire,1985,,,,,,,,22.637,,,
922,Cote d'Ivoire,1986,,,,,,,,23.058,,,
923,Cote d'Ivoire,1987,,,,,,,,25.313,,,
924,Cote d'Ivoire,1988,,,,,,,,26.266,,,
925,Cote d'Ivoire,1989,,,,,,,,26.348,,,
926,Cote d'Ivoire,1990,,,,,,,,22.706,,,
927,Cote d'Ivoire,1991,,,,,,,,19.198,,,
928,Cote d'Ivoire,1992,,,,,,,,18.641,,,
929,Cote d'Ivoire,1993,,,,,,,,20.957,,,
930,Cote d'Ivoire,1994,,,,,,,,21.621,,,
931,Cote d'Ivoire,1995,,,,,,,,23.59,,,
932,Cote d'Ivoire,1996,,,,,,,,27.442,,,
933,Cote d'Ivoire,1997,,,,,,,,28.011,,,
934,Cote d'Ivoire,1998,,,,,,,,28.275,,,
935,Cote d'Ivoire,1999,,,,,,,,36.547,,,
936,Cote d'Ivoire,2000,,,,,,,,36.759,,,
937,Cote d'Ivoire,2001,,,,,,,,36.418,,,
938,Cote d'Ivoire,2002,,,,,,,,35.398,,,
939,Cote d'Ivoire,2003,,,,,,,,31.913,,,
940,Cote d'Ivoire,2004,,,,,,,,34.453,,,
941,Cote d'Ivoire,2005,,,,,,,,38.243,,,
942,Cote d'Ivoire,2006,,,,,,,,32.694,,,
943,Cote d'Ivoire,2007,,,,,,,,34.983,,,
944,Cote d'Ivoire,2008,,,,,,,,38.458,,,
945,Cote d'Ivoire,2009,,,,,,,,37.417,,,
946,Cote d'Ivoire,2010,,,,,,,,38.254,,,
947,Cote d'Ivoire,2011,,,,,,,,35.597,,,
948,Cote d'Ivoire,2012,,,,,,,,43.39,,,
949,Cote d'Ivoire,2013,,,,,,,,48.038,,,
950,Cote d'Ivoire,2014,,,,,,,,50.746,,,
951,Cote d'Ivoire,2015,,,,,,,,50.537,,,
952,Cote d'Ivoire,2016,,,,,,,,57.369,,,
953,Cote d'Ivoire,2017,,,,,,,,57.32,,,
954,Cote d'Ivoire,2018,,,,,,,,57.178,,,
955,Cote d'Ivoire,2019,,,,,,,,62.162,,,
956,Czechoslovakia,1980,,,,,,,,914.518,,,
957,Czechoslovakia,1981,,,,,,,,908.412,,,
958,Czechoslovakia,1982,,,,,,,,915.483,,,
959,Czechoslovakia,1983,,,,,,,,922.066,,,
960,Czechoslovakia,1984,,,,,,,,929.347,,,
961,Czechoslovakia,1985,,,,,,,,937.927,,,
962,Czechoslovakia,1986,,,,,,,,950.432,,,
963,Czechoslovakia,1987,,,,,,,,976.287,,,
964,Czechoslovakia,1988,,,,,,,,954.766,,,
965,Czechoslovakia,1989,,,,,,,,950.135,,,
966,Czechoslovakia,1990,,,,,,,,948.935,,,
967,Czechoslovakia,1991,,,,,,,,857.819,,,
968,Czechoslovakia,1992,,,,,,,,773.459,,,
969,East Germany,1980,,,,,,,,1734.546,,,
970,East Germany,1981,,,,,,,,1745.265,,,
971,East Germany,1982,,,,,,,,1751.516,,,
972,East Germany,1983,,,,,,,,1735.009,,,
973,East Germany,1984,,,,,,,,1808.423,,,
974,East Germany,1985,,,,,,,,1813.521,,,
975,East Germany,1986,,,,,,,,1805.215,,,
976,East Germany,1987,,,,,,,,1751.912,,,
977,East Germany,1988,,,,,,,,1723.191,,,
978,East Germany,1989,,,,,,,,1685.072,,,
979,East Germany,1990,,,,,,,,1526.69,,,
980,Hawaiian Trade Zone,1980,,,,,,,,28.03,,,
981,Hawaiian Trade Zone,1981,,,,,,,,32.302,,,
982,Hawaiian Trade Zone,1982,,,,,,,,29.817,,,
983,Hawaiian Trade Zone,1983,,,,,,,,27.953,,,
984,Hawaiian Trade Zone,1984,,,,,,,,33.636,,,
985,Hawaiian Trade Zone,1985,,,,,,,,32.364,,,
986,Hawaiian Trade Zone,1986,,,,,,,,18.946,,,
987,Kosovo,2008,,,,,,,,24.446,,,
988,Kosovo,2009,,,,,,,,27.5,,,
989,Kosovo,2010,,,,,,,,27.259,,,
990,Kosovo,2011,,,,,,,,27.41,,,
991,Kosovo,2012,,,,,,,,27.272,,,
992,Kosovo,2013,,,,,,,,26.095,,,
993,Kosovo,2014,,,,,,,,24.176,,,
994,Kosovo,2015,,,,,,,,27.657,,,
995,Kosovo,2016,,,,,,,,28.707,,,
996,Kosovo,2017,,,,,,,,25.706,,,
997,Kosovo,2018,,,,,,,,26.263,,,
998,Kosovo,2019,,,,,,,,26.98,,,
999,Micronesia (country),1980,,,,,,,,0.0,,,
1000,Micronesia (country),1981,,,,,,,,0.0,,,
1001,Micronesia (country),1982,,,,,,,,0.0,,,
1002,Micronesia (country),1983,,,,,,,,0.0,,,
1003,Micronesia (country),1984,,,,,,,,0.0,,,
1004,Micronesia (country),1985,,,,,,,,0.0,,,
1005,Micronesia (country),1986,,,,,,,,0.0,,,
1006,Micronesia (country),1987,,,,,,,,0.0,,,
1007,Micronesia (country),1988,,,,,,,,0.0,,,
1008,Micronesia (country),1989,,,,,,,,0.0,,,
1009,Micronesia (country),1990,,,,,,,,0.0,,,
1010,Micronesia (country),1991,,,,,,,,0.0,,,
1011,Micronesia (country),1992,,,,,,,,0.0,,,
1012,Micronesia (country),1993,,,,,,,,0.0,,,
1013,Micronesia (country),1994,,,,,,,,0.0,,,
1014,Micronesia (country),1995,,,,,,,,0.0,,,
1015,Micronesia (country),1996,,,,,,,,0.0,,,
1016,Micronesia (country),1997,,,,,,,,0.0,,,
1017,Micronesia (country),1998,,,,,,,,0.0,,,
1018,Micronesia (country),1999,,,,,,,,0.0,,,
1019,Micronesia (country),2000,,,,,,,,0.526,,,
1020,Micronesia (country),2001,,,,,,,,0.598,,,
1021,Micronesia (country),2002,,,,,,,,0.556,,,
1022,Micronesia (country),2003,,,,,,,,0.6,,,
1023,Micronesia (country),2004,,,,,,,,0.577,,,
1024,Micronesia (country),2005,,,,,,,,0.492,,,
1025,Micronesia (country),2006,,,,,,,,0.507,,,
1026,Micronesia (country),2007,,,,,,,,0.565,,,
1027,Micronesia (country),2008,,,,,,,,0.492,,,
1028,Micronesia (country),2009,,,,,,,,0.68,,,
1029,Micronesia (country),2010,,,,,,,,0.475,,,
1030,Micronesia (country),2011,,,,,,,,0.549,,,
1031,Micronesia (country),2012,,,,,,,,0.611,,,
1032,Micronesia (country),2013,,,,,,,,0.644,,,
1033,Micronesia (country),2014,,,,,,,,0.674,,,
1034,Micronesia (country),2015,,,,,,,,0.709,,,
1035,Micronesia (country),2016,,,,,,,,0.749,,,
1036,Micronesia (country),2017,,,,,,,,0.757,,,
1037,Micronesia (country),2018,,,,,,,,0.764,,,
1038,Micronesia (country),2019,,,,,,,,0.721,,,
1039,Netherlands Antilles,1980,,,,,,,,69.93,,,
1040,Netherlands Antilles,1981,,,,,,,,63.98,,,
1041,Netherlands Antilles,1982,,,,,,,,60.781,,,
1042,Netherlands Antilles,1983,,,,,,,,56.943,,,
1043,Netherlands Antilles,1984,,,,,,,,54.532,,,
1044,Netherlands Antilles,1985,,,,,,,,45.426,,,
1045,Netherlands Antilles,1986,,,,,,,,44.402,,,
1046,Netherlands Antilles,1987,,,,,,,,44.56,,,
1047,Netherlands Antilles,1988,,,,,,,,42.096,,,
1048,Netherlands Antilles,1989,,,,,,,,44.06,,,
1049,Netherlands Antilles,1990,,,,,,,,43.107,,,
1050,Netherlands Antilles,1991,,,,,,,,41.088,,,
1051,Netherlands Antilles,1992,,,,,,,,40.612,,,
1052,Netherlands Antilles,1993,,,,,,,,40.6,,,
1053,Netherlands Antilles,1994,,,,,,,,41.986,,,
1054,Netherlands Antilles,1995,,,,,,,,44.687,,,
1055,Netherlands Antilles,1996,,,,,,,,44.187,,,
1056,Netherlands Antilles,1997,,,,,,,,46.818,,,
1057,Netherlands Antilles,1998,,,,,,,,47.384,,,
1058,Netherlands Antilles,1999,,,,,,,,46.307,,,
1059,Netherlands Antilles,2000,,,,,,,,54.727,,,
1060,Netherlands Antilles,2001,,,,,,,,56.207,,,
1061,Netherlands Antilles,2002,,,,,,,,54.648,,,
1062,Netherlands Antilles,2003,,,,,,,,54.264,,,
1063,Netherlands Antilles,2004,,,,,,,,56.305,,,
1064,Netherlands Antilles,2005,,,,,,,,58.361,,,
1065,Netherlands Antilles,2006,,,,,,,,58.758,,,
1066,Netherlands Antilles,2007,,,,,,,,62.143,,,
1067,Netherlands Antilles,2008,,,,,,,,62.031,,,
1068,Netherlands Antilles,2009,,,,,,,,59.62,,,
1069,Netherlands Antilles,2010,,,,,,,,51.435,,,
1070,Netherlands Antilles,2011,,,,,,,,58.015,,,
1071,Netherlands Antilles,2012,,,,,,,,54.298,,,
1072,Netherlands Antilles,2013,,,,,,,,54.429,,,
1073,Netherlands Antilles,2014,,,,,,,,54.949,,,
1074,Netherlands Antilles,2015,,,,,,,,56.295,,,
1075,Netherlands Antilles,2016,,,,,,,,56.814,,,
1076,Netherlands Antilles,2017,,,,,,,,57.297,,,
1077,Netherlands Antilles,2018,,,,,,,,57.903,,,
1078,Netherlands Antilles,2019,,,,,,,,56.041,,,
1079,Reunion,1980,,,,,,,,3.414,,,
1080,Reunion,1981,,,,,,,,3.621,,,
1081,Reunion,1982,,,,,,,,4.012,,,
1082,Reunion,1983,,,,,,,,4.444,,,
1083,Reunion,1984,,,,,,,,4.717,,,
1084,Reunion,1985,,,,,,,,4.892,,,
1085,Reunion,1986,,,,,,,,4.823,,,
1086,Reunion,1987,,,,,,,,5.336,,,
1087,Reunion,1988,,,,,,,,5.728,,,
1088,Reunion,1989,,,,,,,,6.344,,,
1089,Reunion,1990,,,,,,,,6.722,,,
1090,Reunion,1991,,,,,,,,7.357,,,
1091,Reunion,1992,,,,,,,,7.642,,,
1092,Reunion,1993,,,,,,,,9.307,,,
1093,Reunion,1994,,,,,,,,9.61,,,
1094,Reunion,1995,,,,,,,,9.503,,,
1095,Reunion,1996,,,,,,,,9.538,,,
1096,Reunion,1997,,,,,,,,9.614,,,
1097,Reunion,1998,,,,,,,,11.937,,,
1098,Reunion,1999,,,,,,,,11.948,,,
1099,Reunion,2000,,,,,,,,11.372,,,
1100,Reunion,2001,,,,,,,,11.419,,,
1101,Reunion,2002,,,,,,,,11.612,,,
1102,Reunion,2003,,,,,,,,11.728,,,
1103,Reunion,2004,,,,,,,,13.03,,,
1104,Reunion,2005,,,,,,,,12.387,,,
1105,Reunion,2006,,,,,,,,11.698,,,
1106,Reunion,2007,,,,,,,,11.395,,,
1107,Reunion,2008,,,,,,,,12.475,,,
1108,Reunion,2009,,,,,,,,12.74,,,
1109,Reunion,2010,,,,,,,,13.869,,,
1110,Reunion,2011,,,,,,,,13.35,,,
1111,Reunion,2012,,,,,,,,12.83,,,
1112,Reunion,2013,,,,,,,,12.707,,,
1113,Reunion,2014,,,,,,,,12.884,,,
1114,Reunion,2015,,,,,,,,13.746,,,
1115,Reunion,2016,,,,,,,,13.979,,,
1116,Reunion,2017,,,,,,,,13.945,,,
1117,Reunion,2018,,,,,,,,13.94,,,
1118,Reunion,2019,,,,,,,,14.161,,,
1119,Serbia and Montenegro,1992,,,,,,,,250.072,,,
1120,Serbia and Montenegro,1993,,,,,,,,211.179,,,
1121,Serbia and Montenegro,1994,,,,,,,,208.399,,,
1122,Serbia and Montenegro,1995,,,,,,,,231.2,,,
1123,Serbia and Montenegro,1996,,,,,,,,270.554,,,
1124,Serbia and Montenegro,1997,,,,,,,,286.799,,,
1125,Serbia and Montenegro,1998,,,,,,,,291.386,,,
1126,Serbia and Montenegro,1999,,,,,,,,234.229,,,
1127,Serbia and Montenegro,2000,,,,,,,,236.466,,,
1128,Serbia and Montenegro,2001,,,,,,,,245.656,,,
1129,Serbia and Montenegro,2002,,,,,,,,270.684,,,
1130,Serbia and Montenegro,2003,,,,,,,,273.289,,,
1131,Serbia and Montenegro,2004,,,,,,,,280.956,,,
1132,Serbia and Montenegro,2005,,,,,,,,264.978,,,
1133,U.S. Pacific Islands,1980,,,,,,,,0.657,,,
1134,U.S. Pacific Islands,1981,,,,,,,,0.656,,,
1135,U.S. Pacific Islands,1982,,,,,,,,0.656,,,
1136,U.S. Pacific Islands,1983,,,,,,,,0.656,,,
1137,U.S. Pacific Islands,1984,,,,,,,,0.598,,,
1138,U.S. Pacific Islands,1985,,,,,,,,0.585,,,
1139,U.S. Pacific Islands,1986,,,,,,,,0.569,,,
1140,U.S. Pacific Islands,1987,,,,,,,,0.568,,,
1141,U.S. Pacific Islands,1988,,,,,,,,0.768,,,
1142,U.S. Pacific Islands,1989,,,,,,,,1.23,,,
1143,U.S. Pacific Islands,1990,,,,,,,,1.293,,,
1144,U.S. Pacific Islands,1991,,,,,,,,1.293,,,
1145,U.S. Pacific Islands,1992,,,,,,,,1.204,,,
1146,U.S. Pacific Islands,1993,,,,,,,,1.139,,,
1147,U.S. Pacific Islands,1994,,,,,,,,1.139,,,
1148,U.S. Pacific Islands,1995,,,,,,,,1.201,,,
1149,U.S. Pacific Islands,1996,,,,,,,,1.204,,,
1150,U.S. Pacific Islands,1997,,,,,,,,1.201,,,
1151,U.S. Pacific Islands,1998,,,,,,,,1.201,,,
1152,U.S. Pacific Islands,1999,,,,,,,,1.201,,,
1153,U.S. Pacific Islands,2000,,,,,,,,1.215,,,
1154,U.S. Pacific Islands,2001,,,,,,,,1.215,,,
1155,U.S. Pacific Islands,2002,,,,,,,,1.215,,,
1156,U.S. Pacific Islands,2003,,,,,,,,1.215,,,
1157,U.S. Pacific Islands,2004,,,,,,,,1.215,,,
1158,U.S. Pacific Islands,2005,,,,,,,,1.215,,,
1159,U.S. Pacific Islands,2006,,,,,,,,1.242,,,
1160,U.S. Pacific Islands,2007,,,,,,,,1.242,,,
1161,U.S. Pacific Islands,2008,,,,,,,,1.246,,,
1162,U.S. Pacific Islands,2009,,,,,,,,1.242,,,
1163,U.S. Pacific Islands,2010,,,,,,,,1.453,,,
1164,U.S. Pacific Islands,2011,,,,,,,,1.242,,,
1165,U.S. Pacific Islands,2012,,,,,,,,1.246,,,
1166,U.S. Pacific Islands,2013,,,,,,,,1.242,,,
