Entity,Code,Year,Fossil Fuels per capita (kWh)
World,OWID_WRL,1966,12478.959
World,OWID_WRL,1967,12692.399
World,OWID_WRL,1968,13182.977
World,OWID_WRL,1969,13780.761
World,OWID_WRL,1970,14364.322
World,OWID_WRL,1971,14629.054
World,OWID_WRL,1972,15091.264
World,OWID_WRL,1973,15674.57
World,OWID_WRL,1974,15335.509
World,OWID_WRL,1975,15049.374
World,OWID_WRL,1976,15595.955
World,OWID_WRL,1977,15822.767
World,OWID_WRL,1978,16087.736
World,OWID_WRL,1979,16335.16
World,OWID_WRL,1980,15848.49
World,OWID_WRL,1981,15393.575
World,OWID_WRL,1982,14962.396
World,OWID_WRL,1983,14838.685
World,OWID_WRL,1984,15177.759
World,OWID_WRL,1985,15188.216
World,OWID_WRL,1986,15213.113
World,OWID_WRL,1987,15433.36
World,OWID_WRL,1988,15688.737
World,OWID_WRL,1989,15724.364
World,OWID_WRL,1990,15588.552
World,OWID_WRL,1991,15386.5
World,OWID_WRL,1992,15253.225
World,OWID_WRL,1993,15051.427
World,OWID_WRL,1994,15026.014
World,OWID_WRL,1995,15078.349
World,OWID_WRL,1996,15305.451
World,OWID_WRL,1997,15250.864
World,OWID_WRL,1998,15112.884
World,OWID_WRL,1999,15165.557
World,OWID_WRL,2000,15349.916
World,OWID_WRL,2001,15336.047
World,OWID_WRL,2002,15490.714
World,OWID_WRL,2003,15956.259
World,OWID_WRL,2004,16511.134
World,OWID_WRL,2005,16864.432
World,OWID_WRL,2006,17128.64
World,OWID_WRL,2007,17504.234
World,OWID_WRL,2008,17403.315
World,OWID_WRL,2009,16877.292
World,OWID_WRL,2010,17468.545
World,OWID_WRL,2011,17718.365
World,OWID_WRL,2012,17745.756
World,OWID_WRL,2013,17797.174
World,OWID_WRL,2014,17687.713
World,OWID_WRL,2015,17595.326
World,OWID_WRL,2016,17549.597
World,OWID_WRL,2017,17606.647
World,OWID_WRL,2018,17791.003
World,OWID_WRL,2019,17648.456
World,OWID_WRL,2020,16491.709
